"Date","Price","Open","High","Low","Vol.","Change %"
"06/15/2024","0.4140","0.4119","0.4156","0.4083","122.92M","0.51%"
"06/14/2024","0.4119","0.4211","0.4247","0.4010","202.93M","-2.19%"
"06/13/2024","0.4211","0.4377","0.4391","0.4192","203.09M","-3.80%"
"06/12/2024","0.4377","0.4220","0.4444","0.4147","216.67M","3.74%"
"06/11/2024","0.4220","0.4406","0.4416","0.4134","241.27M","-4.22%"
"06/10/2024","0.4406","0.4442","0.4506","0.4353","159.82M","-0.81%"
"06/09/2024","0.4442","0.4367","0.4461","0.4321","100.15M","1.70%"
"06/08/2024","0.4368","0.4493","0.4493","0.4326","175.00M","-2.79%"
"06/07/2024","0.4493","0.4581","0.4899","0.4305","333.15M","-1.91%"
"06/06/2024","0.4581","0.4612","0.4621","0.4511","119.71M","-0.69%"
"06/05/2024","0.4612","0.4615","0.4653","0.4572","136.54M","-0.05%"
"06/04/2024","0.4615","0.4573","0.4654","0.4528","137.10M","0.91%"
"06/03/2024","0.4573","0.4466","0.4628","0.4435","148.25M","2.39%"
