"Date","Price","Open","High","Low","Vol.","Change %"
"09/04/2024","3.8870","3.7320","3.9400","3.5620","9.58M","4.35%"
"09/03/2024","3.7250","3.9890","4.0730","3.7150","9.06M","-6.64%"
"09/02/2024","3.9900","3.8420","4.0250","3.8400","9.00M","3.64%"
"09/01/2024","3.8500","4.0300","4.0710","3.8170","7.21M","-4.51%"
"08/31/2024","4.0320","4.1090","4.1640","3.9790","5.39M","-1.95%"
"08/30/2024","4.1120","4.1980","4.3060","3.9500","10.05M","-2.42%"
"08/29/2024","4.2140","4.3390","4.5400","4.1280","9.52M","-2.97%"
"08/28/2024","4.3430","4.5220","4.6010","4.2210","15.73M","-4.21%"
"08/27/2024","4.5340","4.7850","5.0100","4.4340","13.72M","-5.15%"
"08/26/2024","4.7800","4.9260","5.0030","4.7090","8.36M","-2.96%"
"08/25/2024","4.9260","5.0480","5.0710","4.7930","8.10M","-2.34%"
"08/24/2024","5.0440","4.8430","5.2450","4.7460","9.18M","4.32%"
"08/23/2024","4.8350","4.3060","4.8490","4.3050","13.12M","12.36%"
"08/22/2024","4.3030","4.2440","4.3670","4.1710","7.10M","1.41%"
"08/21/2024","4.2430","4.0010","4.2990","3.9680","9.24M","6.08%"
"08/20/2024","4.0000","4.0000","4.1430","3.9510","6.06M","-0.02%"
"08/19/2024","4.0010","3.8960","4.0040","3.8330","5.11M","2.72%"
"08/18/2024","3.8950","3.9910","4.0650","3.8950","3.81M","-2.43%"
"08/17/2024","3.9920","3.9630","4.0210","3.9330","2.66M","0.60%"
"08/16/2024","3.9680","4.0230","4.0700","3.8360","6.00M","-1.39%"
"08/15/2024","4.0240","4.1800","4.2490","3.9360","7.57M","-3.48%"
"08/14/2024","4.1690","4.3090","4.3190","4.1100","7.05M","-3.14%"
"08/13/2024","4.3040","4.0960","4.4090","3.9410","8.29M","4.72%"
"08/12/2024","4.1100","3.8670","4.1320","3.8330","9.35M","6.28%"
"08/11/2024","3.8670","4.1560","4.2150","3.8360","7.52M","-7.07%"
"08/10/2024","4.1610","4.0510","4.2530","3.9620","6.12M","2.59%"
"08/09/2024","4.0560","4.0590","4.1600","3.9220","9.22M","-0.12%"
"08/08/2024","4.0610","3.5700","4.0830","3.4720","12.49M","14.07%"
